,id,user,text,retweet_count,location,latitude,longitude,country
23,889562149395337216,Agus_Bravita,'RT @AztecaTrece: #FerihaMx: \xc2\xbfFeriha fue capaz de contarle su verdad a Emir? \xf0\x9f\x98\x93 Da clic y desc\xc3\xbabrelo: https://t.co/IjFfgJkKSO https://t.co/aQ\xe2\x80\xa6',10,'Cagatay en tanga',,,
24,889561315890614279,hey_aracelhi,"'RT @Azteca: #FerihaMx: Asistir al desfile de modas de Lara podr\xc3\xada salirle muy caro a Feriha, \xc2\xbfEmir descubrir\xc3\xa1 todo sobre ella? \xf0\x9f\x98\xa8https://t.c\xe2\x80\xa6'",2,'',,,
25,889560818475352064,Azteca,"'#FerihaMx: Asistir al desfile de modas de Lara podr\xc3\xada salirle muy caro a Feriha, \xc2\xbfEmir descubrir\xc3\xa1 todo sobre ella?\xe2\x80\xa6 https://t.co/VyByaVfTMi'",2,'M\xc3\xa9xico',45.5049376,-122.6252431, USA
26,889556375839227904,marthar290766,'RT @SeriesTurcasMex: \xc2\xa1 Poco a poco las mentiras de Feriha se van descubriendo! Hoy en #FerihaMx por @AztecaTrece de Lun a Vie 7:45.pm a 9:3\xe2\x80\xa6',9,'Hermosillo  Sonora',29.0729673,-110.9559192, Mexico
27,889533767773290499,RykaardoOficial,'RT @AztecaTrece: #FerihaMx: \xc2\xbfFeriha fue capaz de contarle su verdad a Emir? \xf0\x9f\x98\x93 Da clic y desc\xc3\xbabrelo: https://t.co/IjFfgJkKSO https://t.co/aQ\xe2\x80\xa6',10,'Tlalnepantla de Baz  M\xc3\xa9xico',19.5345279,-99.19073639999999, Mexico
28,889529956480557057,RykaardoOficial,'RT @SeriesTurcasMex: \xc2\xa1 Poco a poco las mentiras de Feriha se van descubriendo! Hoy en #FerihaMx por @AztecaTrece de Lun a Vie 7:45.pm a 9:3\xe2\x80\xa6',9,'Tlalnepantla de Baz  M\xc3\xa9xico',19.5345279,-99.19073639999999, Mexico
29,889529402756915200,IslaVianney,'#FerihaMx https://t.co/PHxJMNHtNX',0,'Zacatecas  M\xc3\xa9xico',22.7708555,-102.5832426, Mexico
30,889518166359109632,Susanabg19,'RT @AztecaTrece: #FerihaMx: \xc2\xbfFeriha fue capaz de contarle su verdad a Emir? \xf0\x9f\x98\x93 Da clic y desc\xc3\xbabrelo: https://t.co/IjFfgJkKSO https://t.co/aQ\xe2\x80\xa6',10,'',,,
31,889515304669388800,santiyankeeCONA,'RT @santiyankeeCONA: #CosasInsoportables #ElRidiculoMasGrandeEs LOS FRACASOS DE TELEVISA ANTE EL EXITO DE #AZTECA13 #FerihaMx 17.1 #Enamora\xe2\x80\xa6',1,'',,,
32,889514856570920960,santiyankeeCONA,'#CosasInsoportables #ElRidiculoMasGrandeEs LOS FRACASOS DE TELEVISA ANTE EL EXITO DE #AZTECA13 #FerihaMx 17.1 #Enamorandonos 29.8 RT',1,'',,,
